tx, ty, tz 
-0.08158456534147263, 0.04968699812889099, 0.024940429255366325
-0.08157674223184586, 0.049666207283735275, 0.024932874366641045
-0.08159451186656952, 0.04968354478478432, 0.024934226647019386
-0.08157488703727722, 0.049656450748443604, 0.024930810555815697
-0.08156690746545792, 0.04964683949947357, 0.024923427030444145
-0.08157952129840851, 0.04964612424373627, 0.024935651570558548
-0.08158137649297714, 0.04965568706393242, 0.02496795915067196
-0.08157511800527573, 0.049657948315143585, 0.02495645359158516
-0.08158500492572784, 0.04966500401496887, 0.024971086531877518
-0.08158586174249649, 0.04965364187955856, 0.02497105486690998
-0.08159016072750092, 0.04964333772659302, 0.02498062327504158
-0.08158484101295471, 0.04963303357362747, 0.02496967650949955
-0.08158402889966965, 0.049628205597400665, 0.024963468313217163
-0.08158399164676666, 0.04963324964046478, 0.0249603521078825
-0.08158618211746216, 0.04963264986872673, 0.02494075708091259
-0.08159315586090088, 0.04964135214686394, 0.02496449649333954
-0.08159376680850983, 0.04966345056891441, 0.024979446083307266
-0.08160683512687683, 0.049623578786849976, 0.025008097290992737
-0.08160589635372162, 0.04963480681180954, 0.025015968829393387
-0.0816110298037529, 0.04969482123851776, 0.025052202865481377
-0.0815994143486023, 0.049688391387462616, 0.025047214701771736
-0.08161096274852753, 0.04971050098538399, 0.025038277730345726
-0.08161059021949768, 0.049687888473272324, 0.025037935003638268
-0.08161173015832901, 0.049706846475601196, 0.02503698505461216
-0.08161362260580063, 0.0496966615319252, 0.025024564936757088
-0.08160996437072754, 0.04970717802643776, 0.025030119344592094
-0.08160214871168137, 0.04975757375359535, 0.02503415197134018
-0.08159618079662323, 0.04976369068026543, 0.025047166272997856
-0.0816042348742485, 0.04977734386920929, 0.025054799392819405
-0.08161553740501404, 0.049797698855400085, 0.0250687375664711
-0.0816146582365036, 0.049792833626270294, 0.025063995271921158
-0.0816550999879837, 0.04975192993879318, 0.02504108101129532
-0.08165770024061203, 0.04978129640221596, 0.02505256049335003
-0.08167637139558792, 0.04978066310286522, 0.02505604550242424
-0.08168110996484756, 0.04976840689778328, 0.025073055177927017
-0.08169229328632355, 0.049750812351703644, 0.025091780349612236
-0.08171971142292023, 0.04975775629281998, 0.025087248533964157
-0.08172836154699326, 0.04977890104055405, 0.02508777566254139
-0.08172646909952164, 0.049780115485191345, 0.025084756314754486
-0.08172300457954407, 0.04978331923484802, 0.02509649097919464
-0.0817084088921547, 0.04979391768574715, 0.02508406527340412
-0.08171301335096359, 0.0497865229845047, 0.025084935128688812
-0.08171368390321732, 0.049778204411268234, 0.02508927322924137
-0.08172044157981873, 0.049785811454057693, 0.025096796452999115
-0.08171454071998596, 0.049796249717473984, 0.025100458413362503
-0.08170659095048904, 0.049813199788331985, 0.02510189823806286
-0.08171293139457703, 0.0497947596013546, 0.02509200945496559
-0.08169853687286377, 0.0498102642595768, 0.025115426629781723
-0.0817059725522995, 0.049820125102996826, 0.02512171119451523
-0.08169777691364288, 0.04983484372496605, 0.025126921012997627
-0.08172716945409775, 0.04980975016951561, 0.025116045027971268
-0.0817338302731514, 0.04980819672346115, 0.02511432021856308
-0.08172781765460968, 0.04985200613737106, 0.025121962651610374
-0.08172962814569473, 0.04992110654711723, 0.025157185271382332
-0.0817439928650856, 0.04990221932530403, 0.025157658383250237
-0.0817471593618393, 0.04989567771553993, 0.025149229913949966
-0.08174348622560501, 0.04994555190205574, 0.0251621026545763
-0.08173960447311401, 0.049939919263124466, 0.02517593465745449
-0.08174744248390198, 0.04997900128364563, 0.025171000510454178
-0.08175721764564514, 0.05003267526626587, 0.025186723098158836
-0.08174808323383331, 0.05001065135002136, 0.025194784626364708
-0.08173727989196777, 0.05001135170459747, 0.0252042505890131
-0.08174274116754532, 0.050024233758449554, 0.025203021243214607
-0.08173983544111252, 0.049940671771764755, 0.02519453875720501
-0.08172714710235596, 0.04993710294365883, 0.025197360664606094
-0.08175554126501083, 0.04993316903710365, 0.02519163489341736
-0.08176614344120026, 0.049925293773412704, 0.025200271978974342
-0.08175884932279587, 0.049893222749233246, 0.0252067893743515
-0.08174808323383331, 0.04989585652947426, 0.025201428681612015
-0.0817393809556961, 0.049883633852005005, 0.025194454938173294
-0.08173874020576477, 0.04990702122449875, 0.025210358202457428
-0.0817423090338707, 0.05009790137410164, 0.02522946149110794
-0.08177172392606735, 0.05009840428829193, 0.025268690660595894
-0.08178272843360901, 0.050029460340738297, 0.025260698050260544
-0.08178555220365524, 0.05002834275364876, 0.025244083255529404
-0.08178389817476273, 0.05004190653562546, 0.025260083377361298
-0.08177988231182098, 0.0500035434961319, 0.025247735902667046
-0.0817902684211731, 0.0500091128051281, 0.02527829259634018
-0.08180887997150421, 0.050001781433820724, 0.025272468104958534
-0.08179648220539093, 0.0499613955616951, 0.025259220972657204
-0.08179084211587906, 0.04996887594461441, 0.02524973452091217
-0.08180324733257294, 0.04991859570145607, 0.02522784285247326
-0.08179725706577301, 0.04988817870616913, 0.025223439559340477
-0.08180591464042664, 0.04990895092487335, 0.025231311097741127
-0.08183062821626663, 0.04994407668709755, 0.02525726519525051
-0.08182518184185028, 0.04991427809000015, 0.025253742933273315
-0.08183285593986511, 0.04988802224397659, 0.025244809687137604
-0.08181166648864746, 0.04988192021846771, 0.02525024302303791
-0.08182307332754135, 0.04995132237672806, 0.02527247555553913
-0.0818214863538742, 0.04996030405163765, 0.025279510766267776
-0.08180709183216095, 0.05000163987278938, 0.025283409282565117
-0.08181067556142807, 0.05004847049713135, 0.02528109773993492
-0.08180852979421616, 0.050020504742860794, 0.02528982423245907
-0.08181407302618027, 0.05006245896220207, 0.02530946396291256
-0.08181988447904587, 0.049984075129032135, 0.025295624509453773
-0.08181258291006088, 0.04996737092733383, 0.025293489918112755
-0.08182784914970398, 0.04993616044521332, 0.02528299205005169
-0.081819549202919, 0.0499286986887455, 0.025289008393883705
-0.08181581646203995, 0.049922630190849304, 0.025279751047492027
-0.08183140307664871, 0.0499403141438961, 0.025291074067354202
-0.08183155208826065, 0.04992460086941719, 0.0253074262291193
-0.08183181285858154, 0.0500674843788147, 0.025385236367583275
-0.08183189481496811, 0.05001729726791382, 0.025365348905324936
-0.08183687925338745, 0.04997297748923302, 0.025368016213178635
-0.08183342218399048, 0.04997136816382408, 0.025348350405693054
-0.08185774087905884, 0.04999398812651634, 0.025339648127555847
-0.08187765628099442, 0.04999128356575966, 0.02538413554430008
-0.08187508583068848, 0.04996859282255173, 0.025345591828227043
-0.08185970783233643, 0.049960266798734665, 0.025330733507871628
-0.08185398578643799, 0.04994524270296097, 0.025327593088150024
-0.08184461295604706, 0.04992739111185074, 0.025324268266558647
-0.08184598386287689, 0.04993171617388725, 0.025329923257231712
-0.08183851838111877, 0.04992951080203056, 0.025332991033792496
-0.08185972273349762, 0.049902718514204025, 0.025334028527140617
-0.08187762647867203, 0.04990893229842186, 0.025398949161171913
-0.08187777549028397, 0.04994268715381622, 0.025387585163116455
-0.0818774402141571, 0.04992637783288956, 0.025376172736287117
-0.0818745568394661, 0.0499073825776577, 0.02535557933151722
-0.08187981694936752, 0.049909722059965134, 0.02534458413720131
-0.08187655359506607, 0.04993017762899399, 0.02535027079284191
-0.08188135176897049, 0.04991725832223892, 0.025339987128973007
-0.0818929672241211, 0.04994809627532959, 0.025359610095620155
-0.08190155029296875, 0.05002478510141373, 0.025393061339855194
-0.08190073072910309, 0.05002119392156601, 0.02540312521159649
-0.08190435916185379, 0.05015101656317711, 0.02549293078482151
-0.0818990170955658, 0.050130173563957214, 0.025516290217638016
-0.08189321309328079, 0.05012023448944092, 0.025494229048490524
-0.08190131932497025, 0.050161805003881454, 0.02550056204199791
-0.08188071101903915, 0.050211645662784576, 0.025692928582429886
-0.08190728724002838, 0.050205569714307785, 0.025645503774285316
-0.08193615823984146, 0.05016700178384781, 0.02560224011540413
-0.08195272088050842, 0.050192929804325104, 0.025647275149822235
-0.08197101950645447, 0.0501738116145134, 0.02562561258673668
-0.08198077231645584, 0.05015899986028671, 0.025579776614904404
-0.08198636770248413, 0.05013418197631836, 0.025547359138727188
-0.08194319903850555, 0.0503285676240921, 0.025734523311257362
-0.0819544866681099, 0.050302423536777496, 0.025675872340798378
-0.08196626603603363, 0.05027566850185394, 0.0256341602653265
-0.0819917619228363, 0.0502672903239727, 0.02563021518290043
-0.08202896267175674, 0.05030636861920357, 0.025658773258328438
-0.0820104330778122, 0.05027666687965393, 0.025601904839277267
-0.08200865983963013, 0.050266072154045105, 0.025576945394277573
-0.08200494199991226, 0.05027320981025696, 0.025591855868697166
-0.08200918883085251, 0.05028485506772995, 0.025590533390641212
-0.08202371001243591, 0.050267256796360016, 0.025594111531972885
-0.08203081041574478, 0.0503103993833065, 0.025622589513659477
-0.08205763250589371, 0.05030849575996399, 0.025645557790994644
-0.0820620059967041, 0.05033760890364647, 0.025666622444987297
-0.08203592896461487, 0.050357818603515625, 0.02563946321606636
-0.08202146738767624, 0.050408896058797836, 0.025679441168904305
-0.08202165365219116, 0.05036693438887596, 0.025632014498114586
-0.08205204457044601, 0.05039852485060692, 0.025692172348499298
-0.08203954994678497, 0.050447944551706314, 0.025705154985189438
-0.08204910904169083, 0.05043869838118553, 0.025722842663526535
-0.08203963190317154, 0.050398584455251694, 0.025677552446722984
-0.08205769956111908, 0.05040137842297554, 0.025689898058772087
-0.08205125480890274, 0.05038880184292793, 0.025707261636853218
-0.08204252272844315, 0.05040070414543152, 0.02569713443517685
-0.08202671259641647, 0.050365425646305084, 0.025664016604423523
-0.08201825618743896, 0.050388626754283905, 0.025641998276114464
-0.08200822025537491, 0.050401028245687485, 0.025667065754532814
-0.08198487013578415, 0.050547994673252106, 0.02584606036543846
-0.0819959044456482, 0.05052533000707626, 0.025759022682905197
-0.0819869190454483, 0.050474777817726135, 0.025705505162477493
-0.08198582381010056, 0.05044855177402496, 0.0256891380995512
-0.08198148757219315, 0.050433915108442307, 0.025684747844934464
-0.08198599517345428, 0.05038768798112869, 0.025630827993154526
-0.08197371661663055, 0.05036860331892967, 0.02564140036702156
-0.08198540657758713, 0.05032205209136009, 0.025727596133947372
-0.08207451552152634, 0.05026686564087868, 0.025716861709952354
-0.08207882195711136, 0.05027376115322113, 0.02571156620979309
-0.08208511769771576, 0.05024847015738487, 0.025712398812174797
-0.0820741355419159, 0.05033869668841362, 0.025813676416873932
-0.08202879875898361, 0.050299596041440964, 0.025752540677785873
-0.08196518570184708, 0.05031431093811989, 0.0258479006588459
-0.08193154633045197, 0.050350263714790344, 0.025825299322605133
-0.08177033066749573, 0.05041368305683136, 0.026175513863563538
-0.08178842812776566, 0.050426043570041656, 0.02612314373254776
-0.08184392005205154, 0.05039239674806595, 0.02597608044743538
-0.08187190443277359, 0.05035020038485527, 0.025892166420817375
-0.08189412206411362, 0.050346218049526215, 0.025841426104307175
-0.08191318064928055, 0.05032625049352646, 0.02577323652803898
-0.08194686472415924, 0.05030175298452377, 0.025742866098880768
-0.08184938132762909, 0.050316520035266876, 0.02582979016005993
-0.08181501924991608, 0.05032295361161232, 0.025866178795695305
-0.08157133311033249, 0.05042899772524834, 0.026284005492925644
-0.08159204572439194, 0.05045672878623009, 0.026308532804250717
-0.08166256546974182, 0.05040296912193298, 0.02621232531964779
-0.08173070102930069, 0.050362057983875275, 0.026085060089826584
-0.08173825591802597, 0.0503501370549202, 0.02619878575205803
-0.0817890614271164, 0.05033523961901665, 0.026078002527356148
-0.08181844651699066, 0.050319161266088486, 0.02607722394168377
-0.08177598565816879, 0.05042151361703873, 0.02613038569688797
-0.08174576610326767, 0.05042783170938492, 0.02620399184525013
-0.0817069485783577, 0.05046816170215607, 0.026226311922073364
-0.0817738026380539, 0.0504106804728508, 0.026033343747258186
-0.08180050551891327, 0.050367388874292374, 0.02595333941280842
-0.08176717162132263, 0.050349391996860504, 0.026048162952065468
-0.08179187029600143, 0.050350066274404526, 0.0259600430727005
-0.08177418261766434, 0.050400249660015106, 0.026056809350848198
-0.0817992091178894, 0.05036558583378792, 0.025961773470044136
-0.08173256367444992, 0.05048088729381561, 0.026441948488354683
-0.08170119673013687, 0.05050590634346008, 0.026451844722032547
-0.08176898956298828, 0.05040355771780014, 0.02619098871946335
-0.0817478820681572, 0.05039110407233238, 0.026220280677080154
-0.08177214115858078, 0.050355762243270874, 0.02610785886645317
-0.08172234147787094, 0.05039403215050697, 0.026255901902914047
-0.08169745653867722, 0.05042495205998421, 0.02628045529127121
-0.08157598972320557, 0.05062422528862953, 0.026643656194210052
-0.08156871050596237, 0.05064238980412483, 0.02667832002043724
-0.08159104734659195, 0.05061623081564903, 0.026555076241493225
-0.08160785585641861, 0.050606999546289444, 0.026483120396733284
-0.08155535906553268, 0.05062289908528328, 0.02677357755601406
-0.08152300119400024, 0.0506104975938797, 0.026758352294564247
-0.08158651739358902, 0.05056818574666977, 0.02658878080546856
-0.08160214126110077, 0.050554610788822174, 0.026513392105698586
-0.08154985308647156, 0.050579383969306946, 0.026546524837613106
-0.08156632632017136, 0.05058823898434639, 0.026492489501833916
-0.08156018704175949, 0.05057626962661743, 0.026487281545996666
-0.08155333250761032, 0.050564877688884735, 0.026508672162890434
-0.08151231706142426, 0.0506012998521328, 0.026787061244249344
-0.08146160840988159, 0.05062871053814888, 0.026822159066796303
-0.0814107209444046, 0.05064442753791809, 0.02685460075736046
-0.08137214183807373, 0.050645116716623306, 0.026933234184980392
-0.08130820095539093, 0.05071302503347397, 0.02704658918082714
-0.08135467767715454, 0.050667762756347656, 0.026890117675065994
-0.08135945349931717, 0.050649259239435196, 0.026834895834326744
-0.08126365393400192, 0.050683971494436264, 0.02723986655473709
-0.08117017149925232, 0.05079760029911995, 0.02736642025411129
-0.08113570511341095, 0.05084962770342827, 0.02742631919682026
-0.08091121166944504, 0.05097472295165062, 0.027868585661053658
-0.08093962073326111, 0.050944361835718155, 0.02772880718111992
-0.08100403100252151, 0.050897497683763504, 0.027453918009996414
-0.08103226870298386, 0.0508674755692482, 0.027279555797576904
-0.08097836375236511, 0.05089305713772774, 0.027399273589253426
-0.08098176121711731, 0.050900477916002274, 0.02733270637691021
-0.08072429150342941, 0.05098108574748039, 0.02815238945186138
-0.08070189505815506, 0.05101418122649193, 0.02814600057899952
-0.08076377213001251, 0.050959497690200806, 0.027836497873067856
-0.0807698518037796, 0.05095193162560463, 0.027798794209957123
-0.08070909231901169, 0.050975240767002106, 0.028101304545998573
-0.0807332694530487, 0.05094416067004204, 0.027924776077270508
-0.08073871582746506, 0.050940848886966705, 0.027910515666007996
-0.08068312704563141, 0.05095937103033066, 0.028013113886117935
-0.08071792125701904, 0.05093915015459061, 0.02787972055375576
-0.08076886832714081, 0.05095597729086876, 0.027732335031032562
-0.08063498884439468, 0.051042407751083374, 0.028273966163396835
-0.08070459961891174, 0.051038678735494614, 0.02802925743162632
-0.08081717044115067, 0.05099105462431908, 0.027693958953022957
-0.08080070465803146, 0.05104148015379906, 0.027826450765132904
-0.08092352002859116, 0.05091897025704384, 0.027528420090675354
-0.08074991405010223, 0.05102743208408356, 0.02822478488087654
-0.08078604191541672, 0.05099279806017876, 0.027959084138274193
-0.08081714808940887, 0.0509844645857811, 0.02785440906882286
-0.08080828189849854, 0.05099233612418175, 0.02786862663924694
-0.08083410561084747, 0.05103066563606262, 0.02780674770474434
-0.0806703269481659, 0.05114131420850754, 0.028348881751298904
-0.08068431913852692, 0.05116298794746399, 0.02821093611419201
-0.08072240650653839, 0.05114009603857994, 0.02806568332016468
-0.08078163117170334, 0.05115487799048424, 0.027958881109952927
-0.0809929296374321, 0.05105215311050415, 0.027508685365319252
-0.08098073303699493, 0.051045697182416916, 0.027717363089323044
-0.0811130627989769, 0.0509815588593483, 0.02744387462735176
-0.08115506917238235, 0.05098482966423035, 0.027370601892471313
-0.08132729679346085, 0.05094502866268158, 0.02722620964050293
-0.0813225656747818, 0.05087268725037575, 0.027058934792876244
-0.0810699537396431, 0.05100421980023384, 0.027740687131881714
-0.08085710555315018, 0.051111169159412384, 0.02819915860891342
-0.08071467280387878, 0.05118918791413307, 0.02842746116220951
-0.08065853267908096, 0.051214080303907394, 0.02841649018228054
-0.08063994348049164, 0.05123921483755112, 0.028426701202988625
-0.08064290136098862, 0.05123378336429596, 0.028373759239912033
-0.08065130561590195, 0.05124882236123085, 0.028351472690701485
-0.08059423416852951, 0.05125363916158676, 0.02846064791083336
-0.08060137927532196, 0.05124868452548981, 0.02839645743370056
-0.08056244999170303, 0.05126570537686348, 0.02846982330083847
-0.08059954643249512, 0.05127795785665512, 0.028399530798196793
-0.08059046417474747, 0.05130605772137642, 0.028378229588270187
-0.08058208227157593, 0.051301345229148865, 0.028438575565814972
-0.08066558092832565, 0.05124172195792198, 0.02818560227751732
-0.08074583113193512, 0.05114249885082245, 0.027953892946243286
-0.08076190948486328, 0.05115372687578201, 0.02798687107861042
-0.08078428357839584, 0.051164451986551285, 0.02798231691122055
-0.08082263171672821, 0.051133714616298676, 0.02789519913494587
-0.08091414719820023, 0.0510912761092186, 0.027736077085137367
-0.08089146763086319, 0.051134753972291946, 0.02783181518316269
-0.08086874336004257, 0.051140476018190384, 0.027948660776019096
-0.08085165172815323, 0.05115118250250816, 0.028138043358922005
-0.08086075633764267, 0.051134102046489716, 0.027942892163991928
-0.08084479719400406, 0.05112548545002937, 0.027929535135626793
-0.08075285702943802, 0.05127938464283943, 0.028215749189257622
-0.08066550642251968, 0.05132071301341057, 0.028448687866330147
-0.08069171756505966, 0.051283951848745346, 0.028334762901067734
-0.0806221291422844, 0.05135056748986244, 0.028555123135447502
-0.08086380362510681, 0.05110577121376991, 0.027736732736229897
-0.08069176226854324, 0.05147748067975044, 0.028709683567285538
-0.08076580613851547, 0.05131267383694649, 0.02819017693400383
-0.0807482972741127, 0.05133945494890213, 0.028303708881139755
-0.08074323832988739, 0.05138310790061951, 0.028385989367961884
-0.08084306120872498, 0.051241692155599594, 0.02797889895737171
-0.08068385720252991, 0.051431890577077866, 0.028612148016691208
-0.08068264275789261, 0.051499735563993454, 0.028622744604945183
-0.08072211593389511, 0.05143066123127937, 0.028353391215205193
-0.08071984350681305, 0.05143222585320473, 0.028418201953172684
-0.08078715950250626, 0.05135006830096245, 0.02810695581138134
-0.08071662485599518, 0.05144158750772476, 0.028575779870152473
-0.08069752901792526, 0.05147835984826088, 0.028520625084638596
-0.08072621375322342, 0.05143880471587181, 0.02833925560116768
-0.08067155629396439, 0.05147752910852432, 0.028472168371081352
-0.08068207651376724, 0.05149556323885918, 0.028422890231013298
-0.08081886917352676, 0.05130007490515709, 0.027910221368074417
-0.08084817975759506, 0.05130719393491745, 0.027868444100022316
-0.08095403015613556, 0.05113204941153526, 0.02758188545703888
-0.08098314702510834, 0.05111239105463028, 0.02753697708249092
-0.08103053271770477, 0.0511147677898407, 0.027476880699396133
-0.08103255182504654, 0.051246993243694305, 0.027613749727606773
-0.08091144263744354, 0.05153530463576317, 0.02839687652885914
-0.08078191429376602, 0.05173681303858757, 0.028798682615160942
-0.08079732954502106, 0.05168745666742325, 0.02856777422130108
-0.08080517500638962, 0.05171378701925278, 0.02846669778227806
-0.08087647706270218, 0.05160939693450928, 0.02816116437315941
-0.08088020980358124, 0.0516224205493927, 0.028158770874142647
-0.08096405118703842, 0.0514993853867054, 0.027852781116962433
-0.08094629645347595, 0.051487088203430176, 0.02787821926176548
-0.08085042983293533, 0.05168236792087555, 0.02842864952981472
-0.08085617423057556, 0.05170227959752083, 0.028265755623579025
-0.08088894933462143, 0.05166240409016609, 0.028115903958678246
-0.08079897612333298, 0.052029289305210114, 0.028535231947898865
-0.08094554394483566, 0.05165870115160942, 0.02783779986202717
-0.08099233359098434, 0.051606789231300354, 0.0277449581772089
-0.08099965006113052, 0.05158795416355133, 0.02778356708586216
-0.08100628107786179, 0.05153985694050789, 0.027891717851161957
-0.08098911494016647, 0.051533617079257965, 0.027887403964996338
-0.08102499693632126, 0.05150456726551056, 0.027688462287187576
-0.08091872185468674, 0.05172775313258171, 0.028260590508580208
-0.08086530864238739, 0.051777541637420654, 0.028247902169823647
-0.08086740225553513, 0.05173289775848389, 0.028153328225016594
-0.08090002089738846, 0.05169013887643814, 0.027953090146183968
-0.08086896687746048, 0.05183933675289154, 0.02821892499923706
-0.08088243752717972, 0.05187714844942093, 0.028170591220259666
-0.08089796453714371, 0.051873140037059784, 0.028147302567958832
-0.08099978417158127, 0.0518045574426651, 0.027631361037492752
-0.08093060553073883, 0.05216062441468239, 0.028297796845436096
-0.08095982670783997, 0.051992472261190414, 0.028043698519468307
-0.08093605935573578, 0.052053507417440414, 0.028331365436315536
-0.0810682624578476, 0.051710862666368484, 0.027639465406537056
-0.08100425451993942, 0.05179949104785919, 0.028053894639015198
-0.08098313212394714, 0.051796942949295044, 0.027984194457530975
-0.08111821860074997, 0.05156407132744789, 0.02741294726729393
-0.08117750287055969, 0.05145007744431496, 0.027214346453547478
-0.0812021866440773, 0.05142480134963989, 0.027172720059752464
-0.08126888424158096, 0.05126383155584335, 0.02700035646557808
-0.08127542585134506, 0.0512896403670311, 0.02702714316546917
-0.08130650967359543, 0.051217541098594666, 0.02694391831755638
-0.08128255605697632, 0.05128500610589981, 0.02705993503332138
-0.0813072919845581, 0.05123738944530487, 0.026945356279611588
-0.08128675818443298, 0.05134041607379913, 0.027092542499303818
-0.08124241232872009, 0.05147603526711464, 0.02722424827516079
-0.08130013942718506, 0.05125885456800461, 0.026945751160383224
-0.08136022835969925, 0.051126085221767426, 0.026766913011670113
-0.08133797347545624, 0.05117235705256462, 0.026871178299188614
-0.0813644677400589, 0.05110621824860573, 0.026762904599308968
-0.08136441558599472, 0.0511784553527832, 0.026864895597100258
-0.08131241798400879, 0.051235079765319824, 0.027009809389710426
-0.0813646912574768, 0.05114185810089111, 0.02681024558842182
-0.08143686503171921, 0.05103270709514618, 0.02661372348666191
-0.08147969096899033, 0.05092810094356537, 0.026514951139688492
-0.08133787661790848, 0.05127463489770889, 0.027103522792458534
-0.08136317878961563, 0.051136408001184464, 0.026814285665750504
-0.08125701546669006, 0.0514388382434845, 0.02720636874437332
-0.08128290623426437, 0.05132102593779564, 0.027068810537457466
-0.0812612920999527, 0.05132599174976349, 0.027061861008405685
-0.08132321387529373, 0.051177430897951126, 0.026813818141818047
-0.08136725425720215, 0.051093440502882004, 0.026696564629673958
-0.08136466145515442, 0.051085226237773895, 0.026703502982854843
-0.08140935003757477, 0.050985872745513916, 0.026561709120869637
-0.08149515092372894, 0.05095689743757248, 0.026514586061239243
-0.0815233588218689, 0.050914280116558075, 0.026418663561344147
-0.08155594766139984, 0.050896547734737396, 0.026380397379398346
-0.08157973736524582, 0.0508839376270771, 0.026326864957809448
-0.08159840852022171, 0.05088894069194794, 0.026272907853126526
-0.08160706609487534, 0.050868697464466095, 0.02625512145459652
-0.08162421733140945, 0.05083613470196724, 0.026213595643639565
-0.0816248208284378, 0.05080629885196686, 0.02623838372528553
-0.08164357393980026, 0.05079971253871918, 0.0262459609657526
-0.08162956684827805, 0.050803519785404205, 0.026250042021274567
-0.08158773183822632, 0.051114100962877274, 0.026396162807941437
-0.0815393328666687, 0.05108215659856796, 0.026467885822057724
-0.08152271062135696, 0.05105346813797951, 0.026489321142435074
-0.08152154833078384, 0.05098806321620941, 0.02643231861293316
-0.0815289095044136, 0.05108846351504326, 0.026461713016033173
-0.08142703026533127, 0.05123768374323845, 0.02666867896914482
-0.08136480301618576, 0.0512317530810833, 0.026835395023226738
-0.08141312748193741, 0.05112144351005554, 0.026674002408981323
-0.08142562210559845, 0.05109955370426178, 0.026620719581842422
-0.08150248974561691, 0.05100193992257118, 0.02650226093828678
-0.0814179852604866, 0.05149149149656296, 0.02695082686841488
-0.08140729367733002, 0.0513673759996891, 0.02679128386080265
-0.08140352368354797, 0.0512518584728241, 0.02671262063086033
-0.08148252218961716, 0.05127033218741417, 0.02658182382583618
-0.08158071339130402, 0.05114075168967247, 0.026399578899145126
-0.08157183229923248, 0.05110237002372742, 0.02637459710240364
-0.08162733167409897, 0.05102765932679176, 0.02621576189994812
-0.08164725452661514, 0.05102906748652458, 0.02618504874408245
-0.08164893835783005, 0.051230959594249725, 0.026312492787837982
-0.08162852376699448, 0.05116316303610802, 0.026296956464648247
-0.08155469596385956, 0.05159780755639076, 0.026694217696785927
-0.08150005340576172, 0.05172453820705414, 0.02690076269209385
-0.08164749294519424, 0.051561061292886734, 0.026378292590379715
-0.08173016458749771, 0.05142322555184364, 0.02624262496829033
-0.08191967755556107, 0.051297713071107864, 0.025841638445854187
-0.08188160508871078, 0.051347408443689346, 0.0259285569190979
-0.08197823166847229, 0.05110584944486618, 0.02564409002661705
-0.08200369775295258, 0.05093047767877579, 0.025495799258351326
-0.08205383270978928, 0.05097505450248718, 0.02544313855469227
-0.08204959332942963, 0.05082116648554802, 0.025334695354104042
-0.0821470096707344, 0.05095142871141434, 0.02534283883869648
-0.08212627470493317, 0.050740402191877365, 0.025250079110264778
-0.08215593546628952, 0.05094827339053154, 0.025299200788140297
-0.08197899162769318, 0.05127400532364845, 0.02569354511797428
-0.08200094848871231, 0.05108170583844185, 0.0255136676132679
-0.08202433586120605, 0.050869882106781006, 0.025420043617486954
-0.0820462703704834, 0.050798192620277405, 0.025363437831401825
-0.08209260553121567, 0.05150223895907402, 0.025524284690618515
-0.0820767730474472, 0.051000796258449554, 0.02535191923379898
-0.08209193497896194, 0.05089036375284195, 0.025298291817307472
-0.08205408602952957, 0.05077635496854782, 0.025211015716195107
-0.08188793808221817, 0.05095583572983742, 0.025547323748469353
-0.08176354318857193, 0.05099422484636307, 0.025720568373799324
-0.0816078633069992, 0.05137825384736061, 0.026328997686505318
-0.08143756538629532, 0.05158840864896774, 0.02676486410200596
-0.08154264092445374, 0.05108698457479477, 0.025896679610013962
-0.08145266771316528, 0.05188560485839844, 0.026692945510149002
-0.08161741495132446, 0.050982698798179626, 0.02559015527367592
-0.08164132386445999, 0.05171501263976097, 0.02619720995426178
-0.08172941952943802, 0.051092974841594696, 0.025488413870334625
-0.0818684846162796, 0.051127489656209946, 0.02542112022638321
-0.08175676316022873, 0.051825832575559616, 0.02592693269252777
-0.08181750774383545, 0.051264844834804535, 0.025485165417194366
-0.08174207806587219, 0.05197744444012642, 0.026251738891005516
-0.08176902681589127, 0.05227694287896156, 0.02649969607591629
-0.08189822733402252, 0.051610834896564484, 0.02569885179400444
-0.0819268450140953, 0.05108797550201416, 0.025413190945982933
-0.08198022097349167, 0.05105271935462952, 0.02526518702507019
-0.08206819742918015, 0.05108490213751793, 0.025188365951180458
-0.0820586234331131, 0.05174863338470459, 0.025423863902688026
-0.08166691660881042, 0.05149417370557785, 0.02602728083729744
-0.08149447292089462, 0.05118698999285698, 0.02563711442053318
-0.0810585767030716, 0.05132283642888069, 0.02724526636302471
-0.08107756823301315, 0.05132487043738365, 0.026937248185276985
-0.08154568821191788, 0.05103636905550957, 0.02581866830587387
-0.0816255733370781, 0.05093623697757721, 0.02555963397026062
-0.08167730271816254, 0.05081843212246895, 0.025355055928230286
-0.08173347264528275, 0.05070270597934723, 0.02519608661532402
-0.08176250010728836, 0.05062516778707504, 0.02507139928638935
-0.08185300976037979, 0.051046304404735565, 0.025067955255508423
-0.08191225677728653, 0.05111831799149513, 0.025249632075428963
-0.0819515585899353, 0.051247190684080124, 0.025433717295527458
-0.08199755102396011, 0.05129096284508705, 0.025493504479527473
-0.0819966271519661, 0.051057301461696625, 0.025320015847682953
-0.11831638962030411, 0.1874595731496811, 0.08400136977434158
-0.11846470087766647, 0.18755990266799927, 0.08413798362016678
-0.1185731291770935, 0.18755684792995453, 0.08421675115823746
-0.11866956204175949, 0.1876084953546524, 0.08430422842502594
-0.11874794960021973, 0.1876242756843567, 0.08435538411140442
-0.11882304400205612, 0.18762916326522827, 0.08442094177007675
